timestamp,route_id,trip_id,stop_id,scheduled_departure,actual_departure,mode
2025-09-01 00:35:03,66U,27640006U,1837,2025-09-01 00:35:03,2025-09-01 00:32:03.000000000,bus
2025-09-01 00:35:13,38U,27653648U,978,2025-09-01 00:35:13,2025-09-01 00:36:32.143434442,bus
2025-09-01 00:35:20,16CSU,27629849U,1031,2025-09-01 00:35:20,2025-09-01 00:35:16.154890100,tram
2025-09-01 00:35:30,33U,27559144U,3689,2025-09-01 00:35:30,2025-09-01 00:32:30.000000000,bus
2025-09-01 00:36:00,36U,27653532U,2542,2025-09-01 00:36:00,2025-09-01 00:35:21.298207932,bus
2025-09-01 00:36:01,38U,27653648U,182,2025-09-01 00:36:01,2025-09-01 00:33:30.974622628,bus
2025-09-01 00:36:02,S05U,26617816U,2384,2025-09-01 00:36:02,2025-09-01 00:41:07.341107366,bus
2025-09-01 00:36:05,10NU,27626578U,7905,2025-09-01 00:36:05,2025-09-01 00:40:36.593151248,bus
2025-09-01 00:36:05,10NU,27642648U,7905,2025-09-01 00:36:05,2025-09-01 00:38:03.048512534,bus
2025-09-01 00:36:13,10NU,27642606U,1011,2025-09-01 00:36:13,2025-09-01 00:40:47.485904764,bus
2025-09-01 00:37:00,9U,27650689U,2643,2025-09-01 00:37:00,2025-09-01 00:38:44.438887146,tram
2025-09-01 00:37:01,59U,27655146U,1170,2025-09-01 00:37:01,2025-09-01 00:41:42.576193522,bus
2025-09-01 00:37:07,11U,27642776U,2817,2025-09-01 00:37:07,2025-09-01 00:39:47.605497706,bus
2025-09-01 00:37:17,67U,27571655U,64,2025-09-01 00:37:17,2025-09-01 00:39:07.732558970,bus
2025-09-01 00:37:17,67U,27571834U,64,2025-09-01 00:37:17,2025-09-01 00:45:20.202060944,bus
2025-09-01 00:37:37,49U,27637681U,442,2025-09-01 00:37:37,2025-09-01 00:38:11.727029404,bus
2025-09-01 00:37:46,30U,27594261U,2034,2025-09-01 00:37:46,2025-09-01 00:46:35.909046214,bus
2025-09-01 00:38:00,59U,27552975U,1898,2025-09-01 00:38:00,2025-09-01 00:42:40.755649950,bus
2025-09-01 00:38:00,METROU,24517144U,3625,2025-09-01 00:38:00,2025-09-01 00:45:29.054355312,metro
2025-09-01 00:38:54,3U,27653081U,778,2025-09-01 00:38:54,2025-09-01 00:39:04.495477050,tram
2025-09-01 00:39:04,49U,27561059U,667,2025-09-01 00:39:04,2025-09-01 00:39:46.918857808,bus
2025-09-01 00:39:10,11U,27546856U,1710,2025-09-01 00:39:10,2025-09-01 00:36:49.690576738,bus
2025-09-01 00:39:16,42U,27550926U,1540,2025-09-01 00:39:16,2025-09-01 00:46:03.071720212,bus
2025-09-01 00:39:26,8U,27656764U,346,2025-09-01 00:39:26,2025-09-01 00:42:28.615854566,bus
2025-09-01 00:39:48,56U,27561932U,474,2025-09-01 00:39:48,2025-09-01 00:45:04.140753918,bus
2025-09-01 00:39:54,34U,27645170U,3180,2025-09-01 00:39:54,2025-09-01 00:43:23.173884606,bus
2025-09-01 00:40:00,METROU,22854099U,3630,2025-09-01 00:40:00,2025-09-01 00:40:00.591116742,metro
2025-09-01 00:40:07,67U,27655959U,8021,2025-09-01 00:40:07,2025-09-01 00:40:23.540422900,bus
2025-09-01 00:40:09,W15U,26617986U,2415,2025-09-01 00:40:09,2025-09-01 00:39:10.447768278,bus
2025-09-01 00:40:16,77U,27564216U,2942,2025-09-01 00:40:16,2025-09-01 00:42:48.516975063,bus
2025-09-01 00:40:19,67U,27569959U,1161,2025-09-01 00:40:19,2025-09-01 00:40:05.054496232,bus
2025-09-01 00:40:21,55U,27654860U,577,2025-09-01 00:40:21,2025-09-01 00:45:02.766139422,bus
2025-09-01 00:40:23,36U,27653532U,3797,2025-09-01 00:40:23,2025-09-01 00:43:52.036668788,bus
2025-09-01 00:40:26,49U,27551656U,1645,2025-09-01 00:40:26,2025-09-01 00:47:55.850455388,bus
2025-09-01 00:40:33,13U,27547152U,3017,2025-09-01 00:40:33,2025-09-01 00:47:06.626342922,tram
2025-09-01 00:41:04,29U,27566966U,1659,2025-09-01 00:41:04,2025-09-01 00:42:41.673584398,bus
2025-09-01 00:41:16,40U,27646347U,3834,2025-09-01 00:41:16,2025-09-01 00:47:22.265678428,bus
2025-09-01 00:41:31,11U,27556803U,1723,2025-09-01 00:41:31,2025-09-01 00:42:46.862255650,bus
2025-09-01 00:41:47,11U,27565470U,1464,2025-09-01 00:41:47,2025-09-01 00:40:02.163104468,bus
2025-09-01 00:41:47,11U,27651457U,1464,2025-09-01 00:41:47,2025-09-01 00:44:42.889182752,bus
2025-09-01 00:42:00,METROU,22854098U,3621,2025-09-01 00:42:00,2025-09-01 00:43:17.303840970,metro
2025-09-01 00:42:08,17U,27616541U,3511,2025-09-01 00:42:08,2025-09-01 00:44:19.426179932,bus
2025-09-01 00:42:12,S05U,26617816U,1815,2025-09-01 00:42:12,2025-09-01 00:49:04.330092960,bus
2025-09-01 00:42:13,62U,27553407U,966,2025-09-01 00:42:13,2025-09-01 00:46:36.224028040,bus
2025-09-01 00:42:33,66U,27554026U,256,2025-09-01 00:42:33,2025-09-01 00:47:15.323172102,bus
2025-09-01 00:42:39,64U,27639700U,1023,2025-09-01 00:42:39,2025-09-01 00:43:41.076036390,bus
2025-09-01 00:43:12,CP1U,27564842U,3655,2025-09-01 00:43:12,2025-09-01 00:40:12.000000000,bus
2025-09-01 00:43:16,4NU,27636595U,314,2025-09-01 00:43:16,2025-09-01 00:48:18.855533518,bus
2025-09-01 00:43:39,61U,27553344U,3564,2025-09-01 00:43:39,2025-09-01 00:47:12.053171304,bus
2025-09-01 00:43:41,2U,27548625U,681,2025-09-01 00:43:41,2025-09-01 00:46:18.153140618,bus
2025-09-01 00:43:42,15U,27643451U,3147,2025-09-01 00:43:42,2025-09-01 00:48:44.494907232,tram
2025-09-01 00:43:45,17U,27634158U,3466,2025-09-01 00:43:45,2025-09-01 01:07:38.718911418,bus
2025-09-01 00:44:00,METROU,24517145U,3627,2025-09-01 00:44:00,2025-09-01 00:41:29.651854920,metro
2025-09-01 00:44:05,61U,27562529U,890,2025-09-01 00:44:05,2025-09-01 00:48:11.557013690,bus
2025-09-01 00:44:32,10NU,27615105U,2966,2025-09-01 00:44:32,2025-09-01 00:46:45.609857996,bus
2025-09-01 00:44:33,17U,27643775U,3465,2025-09-01 00:44:33,2025-09-01 00:49:52.822047666,bus
2025-09-01 00:44:38,N08U,22413965U,1173,2025-09-01 00:44:38,2025-09-01 00:51:10.787237096,bus
2025-09-01 00:44:46,64U,27655726U,1025,2025-09-01 00:44:46,2025-09-01 00:43:21.094420324,bus
2025-09-01 00:45:02,4U,27550388U,1954,2025-09-01 00:45:02,2025-09-01 00:48:14.140357466,tram
2025-09-01 00:45:02,4U,27567853U,1954,2025-09-01 00:45:02,2025-09-01 00:42:02.000000000,tram
2025-09-01 00:45:38,10U,27612212U,2848,2025-09-01 00:45:38,2025-09-01 00:47:44.926407602,tram
2025-09-01 00:45:58,66U,27563128U,1813,2025-09-01 00:45:58,2025-09-01 00:44:21.859994884,bus
2025-09-01 00:46:04,9U,27650827U,2501,2025-09-01 00:46:04,2025-09-01 00:52:17.534775790,tram
2025-09-01 00:46:22,15U,27565974U,3024,2025-09-01 00:46:22,2025-09-01 00:48:57.423247564,tram
2025-09-01 00:46:29,74U,27570482U,1377,2025-09-01 00:46:29,2025-09-01 00:46:30.175722350,bus
2025-09-01 00:46:48,46U,27560881U,2822,2025-09-01 00:46:48,2025-09-01 00:44:08.770029354,bus
2025-09-01 00:47:01,61U,27655419U,1673,2025-09-01 00:47:01,2025-09-01 00:59:12.025562728,bus
2025-09-01 00:47:10,62U,27562602U,439,2025-09-01 00:47:10,2025-09-01 00:52:59.393820082,bus
2025-09-01 00:47:12,64U,27575845U,571,2025-09-01 00:47:12,2025-09-01 00:48:00.993621534,bus
2025-09-01 00:47:54,56U,27561802U,3207,2025-09-01 00:47:54,2025-09-01 00:49:06.788594994,bus
2025-09-01 00:48:11,2U,27548540U,2726,2025-09-01 00:48:11,2025-09-01 00:47:42.768220016,bus
2025-09-01 00:48:20,20U,27634736U,2676,2025-09-01 00:48:20,2025-09-01 00:46:52.354542608,bus
2025-09-01 00:49:00,4U,27653731U,1494,2025-09-01 00:49:00,2025-09-01 00:48:57.175060392,tram
2025-09-01 00:49:00,76U,27570600U,1010,2025-09-01 00:49:00,2025-09-01 00:52:33.126824364,bus
2025-09-01 00:49:04,18U,27548366U,422,2025-09-01 00:49:04,2025-09-01 00:51:49.223746672,bus
2025-09-01 00:49:08,13U,27557084U,3007,2025-09-01 00:49:08,2025-09-01 00:48:26.853938840,tram
2025-09-01 00:49:11,4U,27550353U,1549,2025-09-01 00:49:11,2025-09-01 00:55:27.073765016,tram
2025-09-01 00:49:11,61U,27553307U,1678,2025-09-01 00:49:11,2025-09-01 00:46:11.601114188,bus
2025-09-01 00:49:18,67U,27657627U,1153,2025-09-01 00:49:18,2025-09-01 00:47:22.902779802,bus
2025-09-01 00:49:19,64U,27648922U,570,2025-09-01 00:49:19,2025-09-01 00:50:00.292051918,bus
2025-09-01 00:49:33,15U,27643384U,3148,2025-09-01 00:49:33,2025-09-01 00:51:05.628042035,tram
2025-09-01 00:49:35,11U,27632798U,1561,2025-09-01 00:49:35,2025-09-01 00:52:01.432492544,bus
2025-09-01 00:49:35,67U,27657831U,1136,2025-09-01 00:49:35,2025-09-01 00:51:18.536551694,bus
2025-09-01 00:49:43,18U,27643960U,687,2025-09-01 00:49:43,2025-09-01 00:49:49.419578308,bus
2025-09-01 00:49:46,33U,27645124U,3657,2025-09-01 00:49:46,2025-09-01 00:52:29.283364576,bus
2025-09-01 00:49:55,55U,27654860U,3513,2025-09-01 00:49:55,2025-09-01 00:48:28.256227726,bus
2025-09-01 00:50:00,42U,27568148U,144,2025-09-01 00:50:00,2025-09-01 00:53:59.053678656,bus
2025-09-01 00:50:00,42U,27654114U,144,2025-09-01 00:50:00,2025-09-01 00:53:25.436173854,bus
2025-09-01 00:50:35,11U,27546899U,1164,2025-09-01 00:50:35,2025-09-01 00:50:40.701972806,bus
2025-09-01 00:50:45,64U,27648946U,2483,2025-09-01 00:50:45,2025-09-01 00:51:11.619058188,bus
2025-09-01 00:50:50,38U,27653642U,201,2025-09-01 00:50:50,2025-09-01 00:53:06.717517802,bus
2025-09-01 00:50:50,CP1U,27631589U,2470,2025-09-01 00:50:50,2025-09-01 00:48:57.052627430,bus
2025-09-01 00:50:52,74U,27554807U,1410,2025-09-01 00:50:52,2025-09-01 00:50:18.572808209,bus
2025-09-01 00:51:00,8U,27656760U,3543,2025-09-01 00:51:00,2025-09-01 01:00:45.817860882,bus
2025-09-01 00:51:01,42U,27636888U,2517,2025-09-01 00:51:01,2025-09-01 00:54:19.602385186,bus
2025-09-01 00:51:25,34U,27645170U,214,2025-09-01 00:51:25,2025-09-01 00:55:30.099539752,bus
2025-09-01 00:51:26,56U,27654935U,577,2025-09-01 00:51:26,2025-09-01 00:53:04.995675446,bus
2025-09-01 00:51:27,76U,27641022U,1050,2025-09-01 00:51:27,2025-09-01 00:48:27.000000000,bus
2025-09-01 00:51:34,76U,27650090U,1498,2025-09-01 00:51:34,2025-09-01 00:53:54.111723856,bus
2025-09-01 00:52:27,5U,27568656U,2409,2025-09-01 00:52:27,2025-09-01 00:59:40.650110994,bus
2025-09-01 00:53:02,17U,27616275U,3130,2025-09-01 00:53:02,2025-09-01 00:57:03.582852644,bus
2025-09-01 00:53:02,17U,27643846U,3130,2025-09-01 00:53:02,2025-09-01 00:54:51.790440584,bus
2025-09-01 00:53:20,74U,27554807U,1374,2025-09-01 00:53:20,2025-09-01 00:57:43.811676962,bus
2025-09-01 00:53:29,67U,27571875U,2977,2025-09-01 00:53:29,2025-09-01 00:53:37.020140720,bus
2025-09-01 00:53:52,76U,27641007U,1866,2025-09-01 00:53:52,2025-09-01 00:50:52.000000000,bus
2025-09-01 00:54:00,29U,27566966U,1666,2025-09-01 00:54:00,2025-09-01 00:58:35.429791530,bus
2025-09-01 00:54:00,METROU,22854099U,3619,2025-09-01 00:54:00,2025-09-01 00:51:00.000000000,metro
2025-09-01 00:54:01,55U,27654876U,1107,2025-09-01 00:54:01,2025-09-01 00:54:36.954052030,bus
2025-09-01 00:54:16,45U,27646799U,2235,2025-09-01 00:54:16,2025-09-01 00:55:42.969389728,bus
2025-09-01 00:54:23,17U,27634158U,3804,2025-09-01 00:54:23,2025-09-01 00:55:45.476498984,bus
2025-09-01 00:54:34,11U,27632798U,1523,2025-09-01 00:54:34,2025-09-01 00:56:31.908326134,bus
2025-09-01 00:55:20,49U,27637681U,3537,2025-09-01 00:55:20,2025-09-01 00:57:27.189642992,bus
2025-09-01 00:55:47,13U,27565802U,1653,2025-09-01 00:55:47,2025-09-01 00:55:03.238326638,tram
2025-09-01 00:56:00,3U,27635141U,1337,2025-09-01 00:56:00,2025-09-01 00:56:32.838581748,tram
2025-09-01 00:56:01,4NU,27636513U,315,2025-09-01 00:56:01,2025-09-01 00:53:01.000000000,bus
2025-09-01 00:56:20,56U,27647785U,1870,2025-09-01 00:56:20,2025-09-01 00:54:59.714566190,bus
2025-09-01 00:56:30,74U,27649849U,1392,2025-09-01 00:56:30,2025-09-01 01:03:10.505929566,bus
2025-09-01 00:56:39,13U,27633095U,2987,2025-09-01 00:56:39,2025-09-01 01:02:59.360428740,tram
2025-09-01 00:56:47,71U,27640428U,1252,2025-09-01 00:56:47,2025-09-01 00:55:05.183587796,bus
2025-09-01 00:56:52,17U,27595576U,2715,2025-09-01 00:56:52,2025-09-01 00:53:52.000000000,bus
2025-09-01 00:57:00,METROU,24517148U,3637,2025-09-01 00:57:00,2025-09-01 00:56:39.911118012,metro
2025-09-01 00:57:16,55U,27647621U,555,2025-09-01 00:57:16,2025-09-01 00:57:41.119062430,bus
2025-09-01 00:57:28,45U,27654334U,2369,2025-09-01 00:57:28,2025-09-01 01:05:07.137328534,bus
2025-09-01 00:58:00,49U,27637644U,358,2025-09-01 00:58:00,2025-09-01 01:02:06.299907120,bus
2025-09-01 00:58:05,71U,27576578U,1083,2025-09-01 00:58:05,2025-09-01 01:06:07.495320986,bus
2025-09-01 00:58:18,11U,27632798U,1437,2025-09-01 00:58:18,2025-09-01 00:55:18.000000000,bus
2025-09-01 00:58:43,61U,27553320U,3103,2025-09-01 00:58:43,2025-09-01 01:11:36.309011830,bus
2025-09-01 00:58:43,61U,27648509U,3103,2025-09-01 00:58:43,2025-09-01 00:57:55.633687108,bus
2025-09-01 00:58:54,68U,27554116U,2618,2025-09-01 00:58:54,2025-09-01 00:58:31.847567406,bus
2025-09-01 00:59:08,17U,27643911U,443,2025-09-01 00:59:08,2025-09-01 00:58:23.081015486,bus
2025-09-01 00:59:37,17U,27616541U,3298,2025-09-01 00:59:37,2025-09-01 01:03:02.507916820,bus
2025-09-01 00:59:43,36U,27571147U,3440,2025-09-01 00:59:43,2025-09-01 01:05:43.362924184,bus
2025-09-01 00:59:45,46U,27551398U,2018,2025-09-01 00:59:45,2025-09-01 01:01:00.648678504,bus
2025-09-01 00:59:48,30U,27594267U,2037,2025-09-01 00:59:48,2025-09-01 01:01:41.303394552,bus
2025-09-01 00:59:51,67U,27657627U,3570,2025-09-01 00:59:51,2025-09-01 01:01:22.277005560,bus
2025-09-01 01:00:22,3U,27558776U,3764,2025-09-01 01:00:22,2025-09-01 01:05:08.719760410,tram
2025-09-01 01:01:00,METROU,24516820U,3626,2025-09-01 01:01:00,2025-09-01 01:02:30.484348752,metro
2025-09-01 01:01:04,52U,27659241U,1074,2025-09-01 01:01:04,2025-09-01 01:00:36.870178462,bus
2025-09-01 01:01:20,14U,27651839U,2327,2025-09-01 01:01:20,2025-09-01 01:01:49.189280354,bus
2025-09-01 01:01:45,62U,27655520U,938,2025-09-01 01:01:45,2025-09-01 00:59:40.009117344,bus
2025-09-01 01:02:00,36U,27653532U,3436,2025-09-01 01:02:00,2025-09-01 01:01:08.318825664,bus
2025-09-01 01:02:07,56U,27568977U,609,2025-09-01 01:02:07,2025-09-01 01:05:43.385533414,bus
2025-09-01 01:02:23,15U,27643384U,3177,2025-09-01 01:02:23,2025-09-01 01:06:31.566223375,tram
2025-09-01 01:03:00,8U,27656760U,2803,2025-09-01 01:03:00,2025-09-01 01:02:22.328125650,bus
2025-09-01 01:03:00,CP1U,27555896U,2423,2025-09-01 01:03:00,2025-09-01 01:04:49.620718122,bus
2025-09-01 01:03:31,32U,27549445U,1789,2025-09-01 01:03:31,2025-09-01 01:05:22.224280540,bus
2025-09-01 01:03:39,62U,27562602U,931,2025-09-01 01:03:39,2025-09-01 01:02:26.619995130,bus
2025-09-01 01:03:54,10U,27546476U,3615,2025-09-01 01:03:54,2025-09-01 01:05:23.472523350,tram
2025-09-01 01:04:13,S04U,22400584U,1619,2025-09-01 01:04:13,2025-09-01 01:08:47.562646168,bus
2025-09-01 01:04:33,15U,27651954U,3380,2025-09-01 01:04:33,2025-09-01 01:08:42.130143168,tram
2025-09-01 01:04:58,11U,27556880U,2818,2025-09-01 01:04:58,2025-09-01 01:09:51.802222990,bus
2025-09-01 01:05:00,10U,27632318U,3785,2025-09-01 01:05:00,2025-09-01 01:07:43.474284498,tram
2025-09-01 01:05:19,15U,27566005U,3194,2025-09-01 01:05:19,2025-09-01 01:09:14.444322304,tram
2025-09-01 01:05:19,15U,27643334U,3194,2025-09-01 01:05:19,2025-09-01 01:02:19.000000000,tram
2025-09-01 01:05:31,72U,27563727U,1287,2025-09-01 01:05:31,2025-09-01 01:08:45.159094084,bus
2025-09-01 01:06:05,8U,27564474U,656,2025-09-01 01:06:05,2025-09-01 01:12:56.411734754,bus
2025-09-01 01:06:16,10U,27651180U,2746,2025-09-01 01:06:16,2025-09-01 01:14:30.202496560,tram
2025-09-01 01:06:26,3U,27635236U,979,2025-09-01 01:06:26,2025-09-01 01:10:13.390858364,tram
2025-09-01 01:06:44,10U,27632429U,3600,2025-09-01 01:06:44,2025-09-01 01:08:50.750216144,tram
2025-09-01 01:06:53,61U,27553313U,868,2025-09-01 01:06:53,2025-09-01 01:04:22.861584476,bus
2025-09-01 01:07:00,4U,27636336U,127,2025-09-01 01:07:00,2025-09-01 01:04:00.000000000,tram
2025-09-01 01:07:19,67U,27569925U,841,2025-09-01 01:07:19,2025-09-01 01:06:31.804732414,bus
2025-09-01 01:07:24,72U,27570319U,1589,2025-09-01 01:07:24,2025-09-01 01:11:58.857632898,bus
2025-09-01 01:07:41,15U,27547591U,3157,2025-09-01 01:07:41,2025-09-01 01:06:08.028088058,tram
2025-09-01 01:08:44,30U,27616431U,2059,2025-09-01 01:08:44,2025-09-01 01:08:47.114986832,bus
2025-09-01 01:09:00,62U,27553399U,3513,2025-09-01 01:09:00,2025-09-01 01:08:04.511680182,bus
2025-09-01 01:09:22,4U,27567733U,3658,2025-09-01 01:09:22,2025-09-01 01:11:04.100065840,tram
2025-09-01 01:09:28,S18U,26617967U,681,2025-09-01 01:09:28,2025-09-01 01:06:28.000000000,bus
2025-09-01 01:10:24,5U,27647224U,1655,2025-09-01 01:10:24,2025-09-01 01:09:36.780746586,bus
2025-09-01 01:10:44,4U,27646064U,1694,2025-09-01 01:10:44,2025-09-01 01:10:33.087158306,tram
2025-09-01 01:11:00,34U,27576507U,1955,2025-09-01 01:11:00,2025-09-01 01:10:12.955446012,bus
2025-09-01 01:11:25,33U,27653241U,1043,2025-09-01 01:11:25,2025-09-01 01:13:11.240215312,bus
2025-09-01 01:11:38,4NU,27560305U,378,2025-09-01 01:11:38,2025-09-01 01:13:19.397025116,bus
2025-09-01 01:11:40,46U,27560899U,227,2025-09-01 01:11:40,2025-09-01 01:13:17.412403660,bus
2025-09-01 01:11:50,33U,27567234U,3720,2025-09-01 01:11:50,2025-09-01 01:12:48.642731534,bus
2025-09-01 01:11:54,2U,27558235U,584,2025-09-01 01:11:54,2025-09-01 01:13:13.282564860,bus
2025-09-01 01:12:45,30U,27635291U,2070,2025-09-01 01:12:45,2025-09-01 01:15:19.917326760,bus
2025-09-01 01:12:48,45U,27568353U,2249,2025-09-01 01:12:48,2025-09-01 01:10:44.710122042,bus
2025-09-01 01:13:00,2U,27548540U,3546,2025-09-01 01:13:00,2025-09-01 01:12:29.671726500,bus
2025-09-01 01:13:00,62U,27569527U,955,2025-09-01 01:13:00,2025-09-01 01:14:17.361126252,bus
2025-09-01 01:13:19,11U,27556880U,1595,2025-09-01 01:13:19,2025-09-01 01:14:05.788468228,bus
2025-09-01 01:13:28,8U,27555251U,2198,2025-09-01 01:13:28,2025-09-01 01:21:00.102186340,bus
2025-09-01 01:13:48,56U,27561802U,474,2025-09-01 01:13:48,2025-09-01 01:17:33.026687382,bus
2025-09-01 01:14:00,2U,27558235U,606,2025-09-01 01:14:00,2025-09-01 01:11:35.591873586,bus
2025-09-01 01:14:01,18U,27548308U,3545,2025-09-01 01:14:01,2025-09-01 01:13:30.036952859,bus
2025-09-01 01:14:12,15U,27557411U,3201,2025-09-01 01:14:12,2025-09-01 01:19:49.171485222,tram
2025-09-01 01:14:35,45U,27568342U,2257,2025-09-01 01:14:35,2025-09-01 01:17:41.876116448,bus
2025-09-01 01:14:49,62U,27639359U,952,2025-09-01 01:14:49,2025-09-01 01:23:39.276150058,bus
2025-09-01 01:14:51,15U,27547520U,3145,2025-09-01 01:14:51,2025-09-01 01:17:13.224209718,tram
2025-09-01 01:15:00,3U,27653089U,1130,2025-09-01 01:15:00,2025-09-01 01:15:01.220067810,tram
2025-09-01 01:15:00,METROU,22854102U,3625,2025-09-01 01:15:00,2025-09-01 01:15:42.646783596,metro
2025-09-01 01:15:00,S05U,26617807U,2475,2025-09-01 01:15:00,2025-09-01 01:12:00.000000000,bus
2025-09-01 01:15:06,45U,27568353U,2245,2025-09-01 01:15:06,2025-09-01 01:12:06.000000000,bus
2025-09-01 01:15:14,18U,27644063U,1764,2025-09-01 01:15:14,2025-09-01 01:13:21.827963222,bus
2025-09-01 01:15:20,3U,27567008U,2625,2025-09-01 01:15:20,2025-09-01 01:14:39.889767680,tram
2025-09-01 01:15:23,8U,27641331U,1569,2025-09-01 01:15:23,2025-09-01 01:15:09.047322680,bus
2025-09-01 01:15:50,10NU,27615089U,1297,2025-09-01 01:15:50,2025-09-01 01:18:54.952384334,bus
2025-09-01 01:16:14,S18U,26617967U,3579,2025-09-01 01:16:14,2025-09-01 01:16:28.839024842,bus
2025-09-01 01:16:27,42U,27654155U,3687,2025-09-01 01:16:27,2025-09-01 01:18:09.689321226,bus
2025-09-01 01:16:50,74U,27554789U,3079,2025-09-01 01:16:50,2025-09-01 01:30:01.265097890,bus
2025-09-01 01:17:00,67U,27571834U,2711,2025-09-01 01:17:00,2025-09-01 01:18:12.681573072,bus
2025-09-01 01:17:00,8U,27641331U,2544,2025-09-01 01:17:00,2025-09-01 01:18:21.177837072,bus
2025-09-01 01:17:19,10U,27642508U,2842,2025-09-01 01:17:19,2025-09-01 01:17:42.289650364,tram
2025-09-01 01:17:35,67U,27571875U,1149,2025-09-01 01:17:35,2025-09-01 01:19:46.836970532,bus
2025-09-01 01:17:39,11U,27565477U,2965,2025-09-01 01:17:39,2025-09-01 01:20:05.433859446,bus
2025-09-01 01:17:41,2U,27644208U,681,2025-09-01 01:17:41,2025-09-01 01:14:41.000000000,bus
2025-09-01 01:18:09,38U,27653653U,3469,2025-09-01 01:18:09,2025-09-01 01:19:24.238923486,bus
2025-09-01 01:18:14,42U,27568177U,1015,2025-09-01 01:18:14,2025-09-01 01:19:55.401767666,bus
2025-09-01 01:18:29,N04U,22450450U,331,2025-09-01 01:18:29,2025-09-01 01:21:18.274463792,bus
2025-09-01 01:18:30,74U,27570487U,3089,2025-09-01 01:18:30,2025-09-01 01:18:05.946224712,bus
2025-09-01 01:18:50,62U,27648613U,3509,2025-09-01 01:18:50,2025-09-01 01:27:48.065750426,bus
2025-09-01 01:19:13,67U,27571875U,1145,2025-09-01 01:19:13,2025-09-01 01:21:01.246010446,bus
2025-09-01 01:19:19,10U,27651314U,2837,2025-09-01 01:19:19,2025-09-01 01:17:01.399838026,tram
2025-09-01 01:19:33,62U,27562602U,3511,2025-09-01 01:19:33,2025-09-01 01:21:47.809742568,bus
2025-09-01 01:20:00,40U,27636755U,913,2025-09-01 01:20:00,2025-09-01 01:19:22.192143930,bus
2025-09-01 01:20:00,74U,27570487U,1766,2025-09-01 01:20:00,2025-09-01 01:21:15.440438333,bus
2025-09-01 01:20:03,49U,27561068U,1640,2025-09-01 01:20:03,2025-09-01 01:20:53.179382880,bus
2025-09-01 01:20:19,3U,27549103U,3495,2025-09-01 01:20:19,2025-09-01 01:17:50.914069774,tram
2025-09-01 01:20:37,18U,27652402U,690,2025-09-01 01:20:37,2025-09-01 01:26:44.944840216,bus
2025-09-01 01:21:00,15U,27547591U,1109,2025-09-01 01:21:00,2025-09-01 01:21:43.435263738,tram
2025-09-01 01:21:09,4U,27612503U,137,2025-09-01 01:21:09,2025-09-01 01:26:18.355846026,tram
2025-09-01 01:21:29,62U,27639359U,939,2025-09-01 01:21:29,2025-09-01 01:26:13.956241208,bus
2025-09-01 01:21:33,E68U,22450433U,850,2025-09-01 01:21:33,2025-09-01 01:19:22.532085000,bus
2025-09-01 01:22:00,W15U,22453214U,3142,2025-09-01 01:22:00,2025-09-01 01:21:55.003959978,bus
2025-09-01 01:22:04,18U,27566394U,422,2025-09-01 01:22:04,2025-09-01 01:22:48.675972808,bus
2025-09-01 01:22:45,61U,27562515U,813,2025-09-01 01:22:45,2025-09-01 01:19:45.000000000,bus
2025-09-01 01:22:50,30U,27635291U,2085,2025-09-01 01:22:50,2025-09-01 01:28:49.402849316,bus
2025-09-01 01:22:56,15U,27643441U,1647,2025-09-01 01:22:56,2025-09-01 01:27:06.620576684,tram
2025-09-01 01:23:00,4U,27612485U,2433,2025-09-01 01:23:00,2025-09-01 01:24:39.035882178,tram
2025-09-01 01:23:08,10U,27651314U,2844,2025-09-01 01:23:08,2025-09-01 01:23:31.865679962,tram
2025-09-01 01:23:31,62U,27648613U,963,2025-09-01 01:23:31,2025-09-01 01:24:04.206399777,bus
2025-09-01 01:23:35,46U,27637336U,1870,2025-09-01 01:23:35,2025-09-01 01:23:27.369528297,bus
2025-09-01 01:23:58,49U,27637644U,364,2025-09-01 01:23:58,2025-09-01 01:23:57.051870934,bus
2025-09-01 01:24:30,67U,27656009U,3567,2025-09-01 01:24:30,2025-09-01 01:24:32.149944438,bus
2025-09-01 01:24:41,18U,27566394U,125,2025-09-01 01:24:41,2025-09-01 01:28:19.464077066,bus
2025-09-01 01:24:51,46U,27646886U,2826,2025-09-01 01:24:51,2025-09-01 01:22:45.432313602,bus
2025-09-01 01:25:00,9U,27656813U,926,2025-09-01 01:25:00,2025-09-01 01:28:25.583093316,tram
2025-09-01 01:25:08,17U,27643784U,3511,2025-09-01 01:25:08,2025-09-01 01:30:18.642696950,bus
2025-09-01 01:25:33,61U,27639313U,861,2025-09-01 01:25:33,2025-09-01 01:32:54.371856606,bus
